landmark_0,landmark_1,landmark_2,landmark_3,landmark_4,landmark_5,landmark_6,landmark_7,landmark_8,landmark_9,landmark_10,landmark_11,landmark_12,landmark_13,landmark_14,landmark_15,landmark_16,landmark_17,landmark_18,landmark_19,landmark_20,landmark_21,landmark_22,landmark_23,landmark_24,landmark_25,landmark_26,landmark_27,landmark_28,landmark_29,landmark_30,landmark_31,landmark_32,landmark_33,landmark_34,landmark_35,landmark_36,landmark_37,landmark_38,landmark_39,landmark_40,landmark_41,landmark_42,landmark_43,landmark_44,landmark_45,landmark_46,landmark_47,landmark_48,landmark_49,landmark_50,landmark_51,landmark_52,landmark_53,landmark_54,landmark_55,landmark_56,landmark_57,landmark_58,landmark_59,landmark_60,landmark_61,landmark_62,label
0.37747183442115784,0.5425485372543335,1.0806629369142229e-08,0.3843168616294861,0.5553359985351562,-0.007834161631762981,0.3850337266921997,0.5699297189712524,-0.012037023901939392,0.38087114691734314,0.5835418105125427,-0.014677506871521473,0.3773938715457916,0.5947550535202026,-0.01685173064470291,0.36717888712882996,0.5679473876953125,-0.011835184879601002,0.3625549077987671,0.5877124667167664,-0.01685396581888199,0.36136558651924133,0.6002388596534729,-0.019906269386410713,0.36044788360595703,0.6101046204566956,-0.02169136516749859,0.3601674437522888,0.5666877031326294,-0.010024365037679672,0.35298922657966614,0.5873000025749207,-0.014647889882326126,0.3495500683784485,0.6009725332260132,-0.016901226714253426,0.34670567512512207,0.6113491058349609,-0.018327973783016205,0.35620638728141785,0.5657395720481873,-0.008621368557214737,0.348163366317749,0.5837668776512146,-0.012827077880501747,0.3437124490737915,0.5957868099212646,-0.014863350428640842,0.3401232361793518,0.6055189371109009,-0.015948370099067688,0.3549102246761322,0.5648126602172852,-0.007707774173468351,0.3469294309616089,0.5766569375991821,-0.0112730972468853,0.3423336148262024,0.5848494172096252,-0.012754419818520546,0.33881649374961853,0.5920100212097168,-0.013435493223369122,Normal
0.3772350549697876,0.5425873398780823,1.3890294248142254e-08,0.3841608464717865,0.5549902319908142,-0.00845214445143938,0.3845428228378296,0.569533109664917,-0.012719088234007359,0.3803773820400238,0.5833680629730225,-0.015229982323944569,0.37682873010635376,0.5946335792541504,-0.01722385361790657,0.3662976324558258,0.5687034130096436,-0.012199588119983673,0.361714243888855,0.5889043807983398,-0.01706140860915184,0.3606097102165222,0.6015908718109131,-0.02005799300968647,0.3596605956554413,0.611298680305481,-0.02175101451575756,0.35971951484680176,0.5676262974739075,-0.009734412655234337,0.3522656559944153,0.5881414413452148,-0.014017656445503235,0.34879258275032043,0.6018468141555786,-0.016070034354925156,0.34586286544799805,0.6120316982269287,-0.017375756055116653,0.35608765482902527,0.5666904449462891,-0.0077032060362398624,0.34768202900886536,0.5839003324508667,-0.011555456556379795,0.3434007465839386,0.5957397818565369,-0.013507092371582985,0.33990830183029175,0.6051468849182129,-0.014569420367479324,0.35494422912597656,0.5655612349510193,-0.0062014264985919,0.3470802307128906,0.577238917350769,-0.009333974681794643,0.3426927924156189,0.5853768587112427,-0.010647952556610107,0.3394535183906555,0.5923739075660706,-0.011259352788329124,Normal
0.3722534477710724,0.5417488217353821,3.021429506588902e-08,0.3785024881362915,0.5544474124908447,-0.007803523447364569,0.37770870327949524,0.5693928003311157,-0.011823957785964012,0.3733231723308563,0.5833917260169983,-0.014233171939849854,0.37084221839904785,0.59480220079422,-0.01622876152396202,0.3604694604873657,0.56640625,-0.012349143624305725,0.3547879457473755,0.5876381993293762,-0.016950681805610657,0.35241472721099854,0.6004091501235962,-0.01939457282423973,0.3502756953239441,0.6101958751678467,-0.020717883482575417,0.3538762629032135,0.5641854405403137,-0.010441754013299942,0.34540507197380066,0.5850788354873657,-0.014770550653338432,0.3405471742153168,0.5981153845787048,-0.01667974889278412,0.33648860454559326,0.607738196849823,-0.01784268207848072,0.3502780795097351,0.5631110668182373,-0.00886376854032278,0.34111616015434265,0.5809344053268433,-0.012915397062897682,0.3356263339519501,0.5921649932861328,-0.014937900006771088,0.3308829963207245,0.6010736227035522,-0.01595471054315567,0.34892725944519043,0.5629767775535583,-0.007728675380349159,0.3400045931339264,0.5751699805259705,-0.011150404810905457,0.3345927298069,0.5830652117729187,-0.012614194303750992,0.33023446798324585,0.5898979902267456,-0.01329869870096445,Normal
0.3725977838039398,0.5417740941047668,2.32897701124557e-08,0.3790051341056824,0.5547203421592712,-0.009035266935825348,0.3783832788467407,0.5695071220397949,-0.013891338370740414,0.3741411566734314,0.583359956741333,-0.01697590760886669,0.37175869941711426,0.5950523614883423,-0.019638335332274437,0.35997438430786133,0.5668082237243652,-0.013018343597650528,0.35437673330307007,0.5871581435203552,-0.018416760489344597,0.35189566016197205,0.6001217365264893,-0.021794704720377922,0.34992483258247375,0.6100248098373413,-0.023777153342962265,0.35358095169067383,0.5650062561035156,-0.01078126858919859,0.34548041224479675,0.5859951376914978,-0.016049088910222054,0.3409070074558258,0.5994700789451599,-0.018719375133514404,0.3370724618434906,0.6093247532844543,-0.020287619903683662,0.34992462396621704,0.563941478729248,-0.00902942381799221,0.3407956063747406,0.5823262929916382,-0.013853613287210464,0.3355540335178375,0.5937738418579102,-0.01621183753013611,0.33109045028686523,0.6025843620300293,-0.017355339601635933,0.3487623333930969,0.5635775923728943,-0.007845652289688587,0.3401121199131012,0.5756809115409851,-0.011818061582744122,0.3349236845970154,0.5832691192626953,-0.01351914182305336,0.33068737387657166,0.5894457101821899,-0.014271882362663746,Normal
0.37318646907806396,0.5419143438339233,1.8671892476618268e-08,0.3789190948009491,0.5555495619773865,-0.007883313111960888,0.37778058648109436,0.5700329542160034,-0.012075107544660568,0.3736070692539215,0.5837494730949402,-0.01466931588947773,0.3713144063949585,0.5953008532524109,-0.016863465309143066,0.3599361777305603,0.5678048133850098,-0.011464067734777927,0.35478007793426514,0.5877705216407776,-0.016200607642531395,0.3525603711605072,0.6003589630126953,-0.019179627299308777,0.3506726622581482,0.6103509664535522,-0.02092682011425495,0.3535943925380707,0.5657659769058228,-0.009454053826630116,0.3449751138687134,0.58592689037323,-0.014063733629882336,0.3403296172618866,0.5991807579994202,-0.01635904610157013,0.33642157912254333,0.6093533635139465,-0.017718032002449036,0.3501552939414978,0.5644049644470215,-0.007822803221642971,0.34065207839012146,0.5818259119987488,-0.011909261345863342,0.33532705903053284,0.5928717255592346,-0.01384700182825327,0.3309246301651001,0.6016785502433777,-0.01478539127856493,0.34931492805480957,0.5637723803520203,-0.006689433008432388,0.3404842019081116,0.5750490427017212,-0.009727496653795242,0.3352573812007904,0.5824800729751587,-0.01086683850735426,0.33111467957496643,0.5889509916305542,-0.011351593770086765,Normal
0.3732386827468872,0.5411986112594604,1.5769861860803758e-08,0.3788084089756012,0.5552273988723755,-0.007293525151908398,0.3775498867034912,0.5699174404144287,-0.0112379789352417,0.37315744161605835,0.5835539102554321,-0.013659999705851078,0.37095877528190613,0.5948818922042847,-0.01571100577712059,0.3598453998565674,0.5667407512664795,-0.011277444660663605,0.3546823263168335,0.5875639915466309,-0.015718234702944756,0.35243791341781616,0.6001947522163391,-0.01840798184275627,0.3504246175289154,0.6100594997406006,-0.019967827945947647,0.3537227511405945,0.5645984411239624,-0.0094665652140975,0.3452480435371399,0.5857163071632385,-0.01395054254680872,0.34068864583969116,0.5990935564041138,-0.016129642724990845,0.33667340874671936,0.6091944575309753,-0.017390144988894463,0.3504715859889984,0.5633707046508789,-0.007939600385725498,0.34086179733276367,0.5816963911056519,-0.012008300982415676,0.3353731036186218,0.5928812623023987,-0.014057583175599575,0.33071035146713257,0.6016086935997009,-0.015055203810334206,0.34968483448028564,0.5629511475563049,-0.0068121496587991714,0.34078001976013184,0.5747877955436707,-0.009906396269798279,0.3353835642337799,0.5821218490600586,-0.011111250147223473,0.3309151232242584,0.5883023738861084,-0.011617857031524181,Normal
0.38175156712532043,0.5400908589363098,-5.16075360224022e-08,0.38692015409469604,0.5475562810897827,-0.0029837246984243393,0.39051762223243713,0.5591354370117188,-0.005585275590419769,0.39295682311058044,0.5717225074768066,-0.00790038425475359,0.394550085067749,0.5822556614875793,-0.010477005504071712,0.38221368193626404,0.5702695846557617,-0.00674855150282383,0.38310369849205017,0.5908436179161072,-0.00920855812728405,0.38383108377456665,0.6022577881813049,-0.010627135634422302,0.3837297260761261,0.6106827855110168,-0.01169409230351448,0.3754357397556305,0.5714564323425293,-0.006749065592885017,0.3748267889022827,0.5941100716590881,-0.009047070518136024,0.3743564486503601,0.6059909462928772,-0.010740801692008972,0.37414056062698364,0.6147557497024536,-0.012279454618692398,0.3697876036167145,0.5711755156517029,-0.00667966715991497,0.3679834306240082,0.5914271473884583,-0.008528473787009716,0.3677668273448944,0.603244960308075,-0.010300155729055405,0.3679876923561096,0.6126275658607483,-0.011756098829209805,0.36530086398124695,0.5689861178398132,-0.006744938902556896,0.36236199736595154,0.5837434530258179,-0.007967627607285976,0.3612423241138458,0.5928264260292053,-0.008429229259490967,0.361304372549057,0.6005048155784607,-0.008848220109939575,Normal
0.38703078031539917,0.5409080386161804,5.373936673436219e-08,0.3973284959793091,0.5504419207572937,-0.006443867459893227,0.40244555473327637,0.5643854141235352,-0.010249168612062931,0.4030841588973999,0.579475998878479,-0.0127736646682024,0.4042535722255707,0.5915830731391907,-0.015055461786687374,0.388810396194458,0.5679975152015686,-0.011721721850335598,0.3886585533618927,0.5894983410835266,-0.0162657443434,0.38896751403808594,0.6022564768791199,-0.018441926687955856,0.388795405626297,0.6123014092445374,-0.019559025764465332,0.38032904267311096,0.5688417553901672,-0.010638081468641758,0.3779730200767517,0.5917350649833679,-0.014728059060871601,0.37690943479537964,0.605830192565918,-0.01643708348274231,0.3756329417228699,0.6164357662200928,-0.017550211399793625,0.3742510974407196,0.5690159201622009,-0.009793562814593315,0.37078428268432617,0.590138852596283,-0.013574197888374329,0.3690328001976013,0.6029626131057739,-0.015228562988340855,0.36758294701576233,0.613010048866272,-0.016053903847932816,0.3704330623149872,0.5687229037284851,-0.009299204684793949,0.3660143315792084,0.5849084854125977,-0.012404018081724644,0.36386457085609436,0.5947057604789734,-0.01359627116471529,0.3625645041465759,0.6026897430419922,-0.014147259294986725,Normal
0.3963821232318878,0.5400272011756897,3.667939907359141e-08,0.4056401252746582,0.550308346748352,-0.004475041758269072,0.41022375226020813,0.5638953447341919,-0.007344534620642662,0.41112759709358215,0.5777563452720642,-0.009404082782566547,0.4122714400291443,0.5893568992614746,-0.011265543289482594,0.398884117603302,0.5695094466209412,-0.008236270397901535,0.3976621925830841,0.5887888669967651,-0.011772047728300095,0.39739978313446045,0.6006982326507568,-0.013509385287761688,0.39692676067352295,0.6097625494003296,-0.014398782514035702,0.39043909311294556,0.5692822337150574,-0.007952926680445671,0.3880268931388855,0.5893861055374146,-0.01097464095801115,0.38703614473342896,0.6023697257041931,-0.012429528869688511,0.38600921630859375,0.6121842265129089,-0.013486701063811779,0.38388562202453613,0.568162739276886,-0.007860132493078709,0.3793528974056244,0.5861361026763916,-0.01074319239705801,0.37711575627326965,0.5974158644676208,-0.012036241590976715,0.37554970383644104,0.6064612865447998,-0.012744846753776073,0.3793424069881439,0.5665390491485596,-0.008011305704712868,0.37390339374542236,0.5804175138473511,-0.01038216333836317,0.3708651661872864,0.5892080664634705,-0.011149653233587742,0.36881813406944275,0.5967063903808594,-0.011450991965830326,Normal
